Shear_QGCH_LGB2050R_A_DEM_26.dat 
     1 
     1     3     1 
    26    26    26 
Fractional porosity                -- 
   0.0000000000   0.0160000000   0.0320000000   0.0480000000   0.0640000000   0.0800000000   0.0960000000   0.1120000000   0.1280000000   0.1440000000   0.1600000000   0.1760000000   0.1920000000   0.2080000000   0.2240000000   0.2400000000   0.2560000000   0.2720000000   0.2880000000   0.3040000000   0.3200000000   0.3360000000   0.3520000000   0.3680000000   0.3840000000   0.4000000000  
Fractional clay content            -- 
   0.0000000000   0.0400000000   0.0800000000   0.1200000000   0.1600000000   0.2000000000   0.2400000000   0.2800000000   0.3200000000   0.3600000000   0.4000000000   0.4400000000   0.4800000000   0.5200000000   0.5600000000   0.6000000000   0.6400000000   0.6800000000   0.7200000000   0.7600000000   0.8000000000   0.8400000000   0.8800000000   0.9200000000   0.9600000000   1.0000000000  
Fractional water saturation        -- 
   0.0000000000   0.0400000000   0.0800000000   0.1200000000   0.1600000000   0.2000000000   0.2400000000   0.2800000000   0.3200000000   0.3600000000   0.4000000000   0.4400000000   0.4800000000   0.5200000000   0.5600000000   0.6000000000   0.6400000000   0.6800000000   0.7200000000   0.7600000000   0.8000000000   0.8400000000   0.8800000000   0.9200000000   0.9600000000   1.0000000000  
Shear modulus                      GPa 
  24.2540976645  22.9512711101  21.6961007446  20.4878858416  19.3258960296  18.2093729566  17.1375319379  16.1095635869  15.1246354257  14.1818934769  13.2804638334  12.4194542074  11.5979554555  10.8150430820  10.0697787169   9.3612115701   8.6883798602   8.0503122181   7.4460290636   6.8745439567   6.3348649205   5.8259957378   5.3469372191   4.8966884424   4.4742479636   4.0786149978  
  22.9187401575  21.6940447141  20.5135104084  19.3765472705  18.2825333855  17.2308165824  16.2207161081  15.2515242857  14.3225081561  13.4329111004  12.5819544427  11.7688390319  10.9927468020  10.2528423091   9.5482742447   8.8781769249   8.2416717540   7.6378686626   7.0658675188   6.5247595127   6.0136285132   5.5315523964   5.0776043450   4.6508541189   4.2503692952   3.8752164777  
  21.6642201835  20.5124928906  19.4017044427  18.3313635942  17.3009453235  16.3098925280  15.3576177087  14.4435046407  13.5669100292  12.7271651488  11.9235774644  11.1554322330  10.4219940840   9.7225085781   9.0562037431   8.4222915853   7.8199695765   7.2484221148   6.7068219594   6.1943316380   5.7101048255   5.2532876955   4.8230202411   4.4184375666   4.0386711478   3.6828500610  
  20.4751202749  19.3921765558  18.3471710434  17.3397013916  16.3693300325  15.4355858647  14.5379659333  13.6759371000  12.8489377015  12.0563791923  11.2976477724  10.5721059968   9.8790943655   9.2179328931   8.5879226562   7.9883473176   7.4184746262   6.8775578918   6.3648374333   5.8795420002   5.4208901661   4.9880916929   4.5803488662   4.1968577997   3.8368097088   3.4993921522  
  19.3397092084  18.3221012721  17.3396147548  16.3919279701  15.4786828932  14.5994868290  13.7539140769  12.9415075885  12.1617806166  11.4142183517  10.6982795459  10.0133981199   9.3589847531   8.7344284548   8.1390981140   7.5723440276   7.0334994051   6.5218818485   6.0367948073   5.5775290054   5.1433638417   4.7335687617   4.3474045985   3.9841248849   3.6429771334   3.3232040835  
  18.2489024390  17.2937462946  16.3710503063  15.4805663538  14.6220091508  13.7950578830  12.9993578458  12.2345220799  11.5001330005  10.7957440183  10.1208811492   9.4750446114   8.8577104061   8.2683318818   7.7063412791   7.1711512546   6.6621563830   6.1787346354   5.7202488329   5.2860480737   4.8754691335   4.4878378372   4.1224704018   3.7786747483   3.4557517829   3.1529966455  
  17.1955555556  16.3004043576  15.4351861753  14.5997201865  13.7937878395  13.0171344494  12.2694707990  11.5504747424  10.8597928053  10.1970417810   9.5618103185   8.9536605001   8.3721294053   7.8167306607   7.2869559719   6.7822766364   6.3021450363   5.8459961078   5.4132487873   5.0033074327   4.6155632171   4.2493954960   3.9041731449   3.5792558668   3.2739954694   2.9877371096  
  16.1739726027  15.3367220168  14.5269952003  13.7446729504  12.9895980171  12.2615766479  11.5603801434  10.8857464177  10.2373815627   9.6149614099   9.0181330883   8.4465165747   7.8997062342   7.3772723470   6.8787626215   6.4037036890   5.9516025800   5.5219481793   5.1142126590   4.7278528863   4.3623118070   4.0170198013   3.6913960115   3.3848496402   3.0967812182   2.8265838404  
  15.1795567145  14.3983728537  13.6424091407  12.9116027182  12.2058526007  11.5250211581  10.8689356146  10.2373895597   9.6301444650   9.0469312050   8.4874515766   7.9513798149   7.4383641014   6.9480280622   6.4799722547   6.0337756373   5.6089970238   5.2051765177   4.8218369250   4.4584851451   4.1146135368   3.7897012578   3.4832155780   3.1946131631   2.9233413287   2.6688392630  
  14.2085572139  13.4818207573  12.7780972778  12.0973752523  11.4396051804  10.8047009971  10.1925415060   9.6029718308   9.0358048778   8.4908228062   7.9677785013   7.4663970482   6.9863772010   6.5273928452   6.0890944501   5.6711105089   5.2730489632   4.8944986108   4.5350304936   4.1941992646   3.8715445313   3.5665921744   3.2788556408   3.0078372082   2.7530292203   2.5139152926  
  13.2578834721  12.5841455396  11.9313031740  11.2993913208  10.6884073308  10.0983122919   9.5290323880   8.9804602818   8.4524565136   7.9448509132   7.4574440197   6.9900085046   6.5422905944   6.1140114905   5.7048687810   5.3145378434   4.9426732338   4.5889100620   4.2528653481   3.9341393601   3.6323169293   3.3469687432   3.0776526125   2.8239147118   2.5852907921   2.3613073643  
  12.3249658314  11.7029124880  11.0997224143  10.5154722073   9.9502014871   9.4039141376   8.8765795820   8.3681340874   7.8784820922   7.4074975507   6.9550252909   6.5208823801   6.1048594931   5.7067222823   5.3262127418   4.9630505662   4.6169344983   4.2875436644   3.9745388942   3.6775640226   3.3962471727   3.1302020156   2.8790290074   2.6423166010   2.4196424304   2.2105744674  
  11.4076502732  10.8360733986  10.2814096929   9.7437725524   9.2232392551   8.7198521005   8.2336195929   7.7645176579   7.3124908901   6.8774538222   6.4592922122   6.0578643434   5.6730023314   5.3045134360   4.9521813714   4.6157676135   4.2950126992   3.9896375162   3.6993445793   3.4238192910   3.1627311849   2.9157351479   2.6824726219   2.4625727802   2.2556536798   2.0613233860  
  10.5041176471   9.9818904988   9.4747072106   8.9827130165   8.5060181393   8.0446988209   7.5987984022   7.1683284448   6.7532698884   6.3535742368   5.9691647662   5.5999377511   5.2457637031   4.9064886160   4.5819352153   4.2719042065   3.9761755197   3.6945095463   3.4266483656   3.1723169578   2.9312244013   2.7030650524   2.4875197041   2.2842567237   2.0929331661   1.9131958624  
   9.6128210313   9.1388772283   8.6781887313   8.2309274738   7.7972317425   7.3772070888   6.9709272979   6.5784354056   6.1997447573   5.8348401024   5.4836787149   5.1461915384   4.8222843463   4.5118389150   4.2147142032   3.9307475347   3.6597557807   3.4015365363   3.1558692907   2.9225165855   2.7012251604   2.4917270827   2.2937408586   2.1069725247   1.9311167180   1.7658577224  
   8.7324366472   8.3057515748   7.8906152549   7.4872209401   7.0957298686   6.7162720482   6.3489471057   5.9938251911   5.6509479300   5.3203294168   5.0019572415   4.6957935429   4.4017760852   4.1198193486   3.8498156321   3.5916361634   3.3451322096   3.1101361883   2.8864627725   2.6739099883   2.4722603012   2.2812816893   2.1007287006   1.9303434924   1.7698568514   1.6189891929  
   7.8618250235   7.4813988454   7.1108993572   6.7505354483   6.4004859025   6.0609000489   5.7318984830   5.4135738508   5.1059916876   4.8091913016   4.5231866982   4.2479675355   3.9835001064   3.7297283411   3.4865748247   3.2539418248   3.0317123255   2.8197510630   2.6179055593   2.4260071506   2.2438720079   2.0713021468   1.9080864232   1.7540015146   1.6088128842   1.4722757263  
   7.0000000000   6.6648415711   6.3380760040   6.0199217802   5.7105694701   5.4101822442   5.1188964616   4.8368223275   4.5640446101   4.3006234095   4.0465949710   3.8019725352   3.5667472188   3.3408889198   3.1243472425   2.9170524356   2.7189163401   2.5298333426   2.3496813289   2.1783226366   2.0156050016   1.8613624964   1.7154164584   1.5775764057   1.4476409375   1.3253986207  
  44.0000000000  41.4797702192  39.0676539013  36.7605510724  34.5554124469  32.4492386979  30.4390797510  28.5220341019  26.6952481568  24.9559155967  23.3012767646  21.7286180771  20.2352714587  18.8186138005  17.4760664418  16.2050946767  15.0032072827  13.8679560751  12.7969354838  11.7877821545  10.8381745738   9.9458327180   9.1085177251   8.3240315913   7.5902168892   6.9049565103  
  39.4203773585  37.1929571803  35.0581552425  33.0135555691  31.0567665382  29.1854210359  27.3971766139  25.6897156507  24.0607455168  22.5079987435  21.0292331965  19.6222322533  18.2848049848  17.0147863421  15.8100373475  14.6684452903  13.5879239278  12.5664136908  11.6018818953  10.6923229579   9.8357586181   9.0302381642   8.2738386658   7.5646652104   6.9008511454   6.2805583245  
  35.9818473896  33.9702983506  32.0402949150  30.1898861031  28.4171284295  26.7200866004  25.0968342027  23.5454543853  22.0640405328  20.6506969316  19.3035394286  18.0206960825  16.8003078081  15.6405290138  14.5395282317  13.4954887417  12.5066091884  11.5711041921  10.6872049530   9.8531598498   9.0672350310   8.3277150014   7.6329032009   6.9811225784   6.3707161575   5.8000475970  
  33.2415384615  31.3994280190  29.6304057954  27.9328595924  26.3051731926  24.7457274079  23.2529011122  21.8250722609  20.4606188946  19.1579201295  17.9153571327  16.7313140839  15.6041791221  14.5323452790  13.5142113982  12.5481830400  11.6326733730  10.7661040519   9.9469060808   9.1735206641   8.4444000430   7.7580083182   7.1128222594   6.5073321006   5.9400423211   5.4094724120  
  30.9595046440  29.2566947469  27.6201844647  26.0486216651  24.5406419483  23.0948699279  21.7099204952  20.3844000645  19.1169078001  17.9060368258  16.7503754150  15.6485081634  14.5990171420  13.6004830327  12.6514862449  11.7506080135  10.8964314787  10.0875427471   9.3225319339   8.5999941875   7.9185306945   7.2767496661   6.6732673065   6.1067087610   5.5757090454   5.0789139556  
  28.9944444444  27.4102778565  25.8867498880  24.4227163380  23.0170146076  21.6684651400  20.3758728419  19.1380284837  17.9537100812  16.8216842557  15.7407075746  14.7095278698  13.7268855366  12.7915148104  11.9021450224  11.0575018338  10.2563084489   9.4972868056   8.7791587450   8.1006471585   7.4604771132   6.8573769549   6.2900793885   5.7573225359   5.2578509707   4.7904167292  
  27.2577329975  25.7774366845  24.3529149834  22.9831953956  21.6672823414  20.4041587076  19.1927873759  18.0321127314  16.9210621500  15.8585474653  14.8434664138  13.8747040578  12.9511341862  12.0716206927  11.2350189311  10.4401770468   9.6859372857   8.9711372785   8.2946113017   7.6551915143   7.0517091692   6.4829958014   5.9478843899   5.4452104948   4.9738133684   4.5325370401  
  25.6909677419  24.3036096248  22.9677464216  21.6825511363  20.4471700400  19.2607242895  18.1223115287  17.0310074698  15.9858674546  14.9859279948  14.0302082907  13.1177117281  12.2474273515  11.4183313148  10.6293883078   9.8795529584   9.1677712106   8.4929816770   7.8541169661   7.2501049843   6.6798702111   6.1423349484   5.6364205426   5.1610485800   4.7151420535   4.2976265015  
  24.2540976645  22.9513563665  21.6962720545  20.4881436229  19.3262403455  18.2098035396  17.1380482130  16.1101646932  15.1253202374  14.1826606233  13.2813117177  12.4203810240  11.5989592072  10.8161215948  10.0709296543   9.3624324460   8.6896680506   8.0516649707   7.4474435066   6.8760171053   6.3363936826   5.8275769166   5.3485675145   4.8983644496   4.4759661695   4.0803717743  
  22.9187401575  21.6941284352  20.5136787934  19.3768008747  18.2828724015  17.2312408642  16.2212251938  15.2521174198  14.3231843104  13.4336689938  12.5827925601  11.7697556424  10.9937399751  10.2539099303   9.5494140299   8.8793864330   8.2429483989   7.6392097228   7.0672701464   6.5262207399   6.0151452576   5.5331214640   5.0792224313   4.6525178075   4.2520750541   3.8769606524  
  21.6642201835  20.5125751256  19.4018699939  18.3316131479  17.3012791959  16.3103106891  15.3581198051  14.4440900177  13.5675777518  12.7279140219  11.9244060515  11.1563388744  10.4229769131   9.7235655374   9.0573325983   8.4234899381   7.8212348765   7.2497516695   6.7082129430   6.1957810977   5.7116096871   5.2548447662   4.8246262107   4.4200890056   4.0403645039   3.6845816523  
  20.4751202749  19.3922573329  18.3473338121  17.3399469649  16.3696588461  15.4359980009  14.5384611436  13.6765148278  12.8495971024  12.0571191546  11.2984669359  10.5730027708   9.8800669457   9.2189792769   8.5890406574   7.9895345792   7.4197286322   6.8788759771   6.3662167925   5.8809796945   5.4223831280   4.9896367294   4.5819426597   4.1984969064   3.8384905550   3.5011110269  
  19.3397092084  18.3221806028  17.3397747607  16.3921695878  15.4790066752  14.5998929674  13.7544024264  12.9420776883  12.1624317114  11.4149494118  10.6990892860  10.0142850171   9.3599470640   8.7354642308   8.1402052159   7.5735201385   7.0347420421   6.5231883731   6.0381624334   5.5789548066   5.1448447562   4.7351015950   4.3489860244   3.9857514441   3.6446452288   3.3249099737  
  18.2489024390  17.2938241767  16.3712075430  15.4808040030  14.6223278803  13.7954579936  12.9998392941  12.2350845002  11.5007757256  10.7964660995  10.1216813756   9.4759215274   8.8586623285   8.2693569154   7.7074373309   7.1723160472   6.6633874660   6.1800293957   5.7216045030   5.2874617387   4.8769377358   4.4893581797   4.1240391484   3.7802884223   3.4574067626   3.1546891575  
  17.1955555556  16.3004807775  15.4353406139  14.5999538225  13.7941014550  13.0175284532  12.2699452493  11.5510293682  10.8604270274  10.1977547318   9.5626008612   8.9545272462   8.3730707317   7.8177447253   7.2880407278   6.7834298452   6.3033642795   5.8472787969   5.4145921728   5.0047086100   4.6170191322   4.2509029476   3.9057287854   3.5808562006   3.2756368486   2.9894157266  
  16.1739726027  15.3367969506  14.5271467927  13.7449025001  12.9899064205  12.2619644221  11.5608474480  10.8862930771  10.2380070858   9.6156650106   9.0189137041   8.4473728846   7.9006366753   7.3782751304   6.8798357464   6.4048449556   5.9528096014   5.5232183915   5.1155433291   4.7292411195   4.3637545513   4.0185138500   3.6929380041   3.3864360604   3.0984083896   2.8282479196  
  15.1795567145  14.3984462688  13.6425578210  12.9118280828  12.2061556608  11.5254025392  10.8693955790  10.2379280272   9.6307610338   9.0476251710   8.4882219526   7.9522253477   7.4392832888   6.9490191688   6.4810333257   6.0349045118   5.6101913462   5.2064337475   4.8231543457   4.4598598704   4.1160425154   3.7911812763   3.4847432611   3.1961849719   2.9249535564   2.6704880277  
  14.2085572139  13.4818926125  12.7782429639  12.0975963091  11.4399027345  10.8050757835  10.1929938903   9.6035018297   9.0364121795   8.4915067898   7.9685382554   7.4672313886   6.9872846869   6.5283717949   6.0901429553   5.6722264473   5.2742300101   4.8957422491   4.5363340222   4.1955598046   3.8729590308   3.5680574114   3.2803682234   3.0093935725   2.7546256266   2.5155478181  
  13.2578834721  12.5842157857  11.9314457679  11.2996079236  10.6886991852  10.0986802437   9.5294769073   8.9809814834   8.4530541769   7.9455245018   7.4581926993   6.9908311604   6.5431858479   6.1149777145   5.7059041137   5.3156402011   4.9438403227   4.5901393875   4.2541542235   3.9354849126   3.6337161050   3.3484183094   3.0791491583   2.8254546461   2.5868703395   2.3629225580  
  12.3249658314  11.7029810681  11.0998618023  10.5156841863   9.9504874171   9.4042749761   8.8770159050   8.3686461091   7.8790696849   7.4081602634   6.9557623676   6.5216927767   6.1057418940   5.7076751151   5.3272341916   4.9641385879   4.6180868283   4.2887578300   3.9758122217   3.6788936440   3.3976300300   3.1316348632   2.8805084129   2.6438389430   2.4212038946   2.2121710401  
  11.4076502732  10.8361402478  10.2815457452   9.7439797136   9.2235190031   8.7202055061   8.2340473389   7.7650200596   7.3130679137   6.8781051037   6.4600170749   6.0586618147   5.6738711593   5.3054521035   4.9531881104   4.6168404172   4.2961493335   3.9908355291   3.7006013090   3.4251318721   3.1640965529   2.9171500418   2.6839335846   2.4640761568   2.2571956135   2.0628998125  
  10.5041176471   9.9819555440   9.4748397805   8.9829151398   8.5062914128   8.0450444290   7.5992171363   7.1688207220   6.7538357704   6.3542134474   5.9698767090   5.6007215262   5.2466181222   4.9074122175   4.5829262778   4.2729607609   3.9772953604   3.6956902405   3.4278872612   3.1736111897   2.9325708959   2.7044605298   2.4889606791   2.2857395039   2.0944538484   1.9147503275  
   9.6128210313   9.1389403871   8.6783176536   8.2311243105   7.7974982093   7.3775444847   6.9713365232   6.5789169803   6.2002988393   5.8354665042   5.4843769212   5.1469607218   4.8231233827   4.5127463980   4.2156884572   3.9317866273   3.6608575330   3.4026985327   3.1570888863   2.9237909124   2.7025511321   2.4931013968   2.2951599973   2.1084327538   1.9326140835   1.7673880459  
   8.7324366472   8.3058127552   7.8907403431   7.4874122085   7.0959891511   6.7166007580   6.3493462524   5.9942953978   5.6514894508   5.3209421534   5.0026407593   4.6965470872   4.4025985952   4.1207094721   3.8507717381   3.5926563540   3.3462143305   3.1112778379   2.8876613097   2.6751625384   2.4735637607   2.2826327282   2.1021237637   1.9317787984   1.7713283905   1.6204927229  
   7.8618250235   7.4814579436   7.1110204005   6.7507208276   6.4007375684   6.0612195275   5.7322868919   5.4140319157   5.1065197580   4.8097893675   4.5238544050   4.2487041994   3.9843047288   3.7305996218   3.4875111746   3.2549413776   3.0327729478   2.8208703633   2.6190808954   2.4272356361   2.2451505166   2.0726273155   1.9094546532   1.7554089718   1.6102554974   1.4737491846  
   7.0000000000   6.6648984691   6.3381927608   6.0201009009   5.7108130182   5.4104918555   5.1192733593   4.8372673370   4.5645581744   4.3012056043   4.0472455192   3.8026908213   3.5675323026   3.3417395497   3.1252618673   2.9180292158   2.7199531580   2.5309278107   2.3508307980   2.1795242018   2.0168555069   1.8626585383   1.7167543882   1.5789523296   1.4490507172   1.3268378723  
  44.0000000000  41.4798859283  39.0678837535  36.7608932467  34.5558648890  32.4497991413  30.4397457372  28.5228029990  26.6961171776  24.9568818154  23.3023371331  21.7297694393  20.2365105644  18.8199373183  17.4774709704  16.2065767552  15.0047634003  13.8695826786  12.7986289844  11.7895389333  10.8399909852   9.9477050918   9.1104423670   8.3260047805   7.5922348751   6.9070155052  
  39.4203773585  37.1930675224  35.0583749508  33.0138833713  31.0572008898  29.1859601429  27.3978184543  25.6904579954  24.0615859486  22.5089346761  21.0302618913  19.6233508356  18.2860104591  17.0160756058  15.8114072036  14.6698924589  13.5894450561  12.5680053626  11.6035406376  10.6940452477   9.8375408860   9.0320767975   8.2757300088   7.5666055630   6.9028367594   6.2825853967  
  35.9818473896  33.9704046631  32.0405069973  30.1902030874  28.4175491476  26.7206096077  25.0974578007  23.5461766437  22.0648593097  20.6516098928  19.3045440660  18.0217897310  16.8014876617  15.6417921401  14.5408715855  13.4969091770  12.5081034694  11.5726690026  10.6888369045   9.8548554878   9.0689908397   8.3295274066   7.6347685709   6.9830372226   6.3726763225   5.8020494600  
  33.2415384615  31.3995311291  29.6306118106  27.9331679603  26.3055830392  24.7462375621  23.2535101296  21.8257784456  20.4614203210  19.1588146619  17.9163424444  16.7323876748  15.6053383351  14.5335873156  13.5155333321  12.5495818299  11.6341458742  10.7676470255   9.9485162028   9.1751945318   8.4461341796   7.7597991765   7.1146662224   6.5092254801   5.9419813539   5.4114532535  
  30.9595046440  29.2567951941  27.6203854293  26.0489228525  24.5410427252  23.0953693477  21.7105173217  20.3850927947  19.1176946862  17.9069158954  16.7513444908  15.6495648808  14.6001589665  13.6017072756  12.6527900773  11.7519884798  10.8978855078  10.0890671628   9.3241234635   8.6016494687   7.9202462802   7.2785220282   6.6750928363   6.1085837681   5.5776297540   5.0808764972  
  28.9944444444  27.4103760048  25.8869464882  24.4230113142  23.0174075312  21.6689552554  20.3764590903  19.1387095268  17.9544843228  16.8225498631  15.7416624976  14.7105698598  13.7280121637  12.7927234792  11.9034329869  11.0588662107  10.2577462293   9.4987948654   8.7807338538   8.1022859866   7.4621762368   6.8591328593   6.2918884691   5.7591810969   5.2597552209   4.7923627751  
  27.2577329975  25.7775327853  24.3531076924  22.9834848288  21.6676682499  20.4046405033  19.1933641564  18.0327833029  16.9218250502  15.8594009841  14.8444086135  13.8757327917  12.9522471163  12.0728153057  11.2362925535  10.4415268583   9.6873603313   8.9726304791   8.2961714629   7.6568153333   7.0533932406   6.4847366201   5.9496783520   5.4470538964   4.9757024014   4.5344677849  
  25.6909677419  24.3037038531  22.9679355689  21.6828354911  20.4475495151  19.2611984484  18.1228796099  17.0316684105  15.9866199132  14.9867703723  14.0311387510  13.1187282167  12.2485276133  11.4195129106  10.6306486292   9.8808892416   9.1691805487   8.4944610303   7.8556631715   7.2517147622   6.6815401708   6.1440615912   5.6382002630   5.1628776638   4.7170166740   4.2995427119  
  24.2540976645  22.9514488439  21.6964578683  20.4884232202  19.3266137886  18.2102705315  17.1386081224  16.1108165783  15.1260628685  14.1834925042  13.2822311061  12.4213859506  11.6000474935  10.8172908697  10.0721773695   9.3637558896   8.6910643591   8.0531311403   7.4489764019   6.8776134667   6.3380501313   5.8292899582   5.3503335395   4.9001797321   4.4778268625   4.0822739028  
  22.9187401575  21.6942192441  20.5138614280  19.3770759309  18.2832400817  17.2317010027  16.2217772820  15.2527606300  14.3239175180  13.4344907996  12.5837013104  11.7707494481  10.9948167298  10.2550673271   9.5506495765   8.8806974659   8.2443320951   7.6406631115   7.0687901172   6.5278040508   6.0167885398   5.5348212250   5.0809750561   4.6543195567   4.2539220593   3.8788489089  
  21.6642201835  20.5126643193  19.4020495479  18.3318838002  17.3016412825  16.3107641699  15.3586642888  14.4447247854  13.5683017802  12.7287260043  11.9253044192  11.1573218150  10.4240423893   9.7247113035   9.0585562153   8.4247887884   7.8226061755   7.2511924770   6.7097201719   6.1973515214   5.7132399450   5.2565313664   4.8263655308   4.4218772913   4.0421978638   3.6864560509  
  20.4751202749  19.3923449418  18.3475103413  17.3402132891  16.3700154308  15.4364449273  14.5389981342  13.6771412695  12.8503120697  12.0579214312  11.2993550351  10.5739749550   9.8811212443   9.2201135034   8.5902524247   7.9908213136   7.4210875857   6.8803042385   6.3677112965   5.8825372286   5.4240003380   4.9913101224   4.5836686046   4.2002716323   3.8403101463   3.5029714156  
  19.3397092084  18.3222666394  17.3399482861  16.3924316105  15.4793577867  14.6003333682  13.7549319502  12.9426958259  12.1631376334  11.4157419902  10.6999671150  10.0152464322   9.3609901603   8.7365868797   8.1414050806   7.5747946883   7.0360885644   6.5246039846   6.0396440890   5.5804993067   5.1464487518   4.7367615906   4.3506983789   3.9875123683   3.6464507813   3.3267560526  
  18.2489024390  17.2939086387  16.3713780572  15.4810617098  14.6226734958  13.7958918356  13.0003613064  12.2356942763  11.5014725314  10.7972488946  10.1225488342   9.4768720574   8.8596940899   8.2704678368   7.7086251254   7.1735782260   6.6647213511   6.1814321306   5.7230730620   5.2889929338   4.8785282219   4.4910044576   4.1257375651   3.7820351691   3.4591978703   3.1565204884  
  17.1955555556  16.3005636498  15.4355080856  14.6002071642  13.7944415067  13.0179556495  12.2704596438  11.5516306566  10.8611145705  10.1985275768   9.5634577621   8.9554666832   8.3740909295   7.8188436694   7.2892161805   6.7846793594   6.3046852111   5.8486683157   5.4160472713   5.0062261109   4.6185956929   4.2525350636   3.9074127905   3.5825882647   3.2774129729   2.9912317358  
  16.1739726027  15.3368782074  14.5273111692  13.7451513969  12.9902408012  12.2623848382  11.5613540629  10.8868856892  10.2386851512   9.6164276642   9.0197597801   8.4483009358   7.9016449911   7.3793617534   6.8809984880   6.4060814100   5.9541171580   5.5245942456   5.1169844908   4.7307444209   4.3653166513   4.0201312373   3.6946069974   3.3881528062   3.1001688576   2.8300478947  
  15.1795567145  14.3985258742  13.6427190305  12.9120724270  12.2064842272  11.5258159967  10.8698942015  10.2385117165   9.6314293419   9.0483773215   8.4890568604   7.9531416387   7.4402793176   6.9500930354   6.4821828907   6.0361274107   5.6114850014   5.2077953793   4.8245809808   4.4613483494   4.1175894970   3.7927832408   3.4863965103   3.1978856269   2.9266975529   2.6722711082  
